,train_loss,dev_loss
0.0,3999.58642578125,39.26227569580078
0.0009478672985781991,5018.5263671875,
0.0018957345971563982,3697.873046875,
0.002843601895734597,2898.068115234375,
0.0037914691943127963,2109.3701171875,
0.004739336492890996,1447.542236328125,
0.005687203791469194,883.3062133789062,
0.006635071090047393,468.960205078125,
0.007582938388625593,224.82786560058594,
0.008530805687203791,186.79052734375,
0.009478672985781991,145.05487060546875,
0.01042654028436019,154.83338928222656,
0.011374407582938388,108.53025817871094,
0.012322274881516588,106.49252319335938,
0.013270142180094787,110.55810546875,
0.014218009478672985,90.45469665527344,
0.015165876777251185,96.31458282470703,
0.016113744075829384,97.97579193115234,
0.017061611374407582,105.5412826538086,
0.01800947867298578,140.13783264160156,
0.018957345971563982,85.79291534423828,
0.01990521327014218,117.71458435058594,
0.02085308056872038,105.60847473144531,
0.021800947867298578,171.1356658935547,
0.022748815165876776,97.78784942626953,
0.023696682464454975,60.706329345703125,
0.024644549763033177,131.30328369140625,
0.025592417061611375,88.99060821533203,
0.026540284360189573,134.51097106933594,
0.027488151658767772,79.06510925292969,
0.02843601895734597,93.85753631591797,
0.029383886255924172,111.0064468383789,
0.03033175355450237,95.28865814208984,
0.031279620853080566,77.17057800292969,
0.03222748815165877,80.70600891113281,
0.03317535545023697,69.85415649414062,
0.034123222748815164,103.2082290649414,
0.035071090047393366,94.46705627441406,
0.03601895734597156,111.56757354736328,
0.03696682464454976,79.65177917480469,
0.037914691943127965,94.51084899902344,
0.03886255924170616,93.8544921875,
0.03981042654028436,79.75041961669922,
0.04075829383886256,101.18740844726562,
0.04170616113744076,81.22921752929688,
0.04265402843601896,108.91325378417969,
0.043601895734597156,81.25501251220703,
0.04454976303317536,84.0895004272461,
0.04549763033175355,112.08018493652344,
0.046445497630331754,75.87770080566406,
0.04739336492890995,87.5073013305664,
0.04834123222748815,141.5150146484375,
0.04928909952606635,65.28081512451172,
0.05023696682464455,119.96358489990234,
0.05118483412322275,90.07466125488281,
0.052132701421800945,73.6012954711914,
0.05308056872037915,61.97600173950195,
0.05402843601895735,53.61774826049805,
0.054976303317535544,147.04086303710938,
0.055924170616113746,135.96652221679688,
0.05687203791469194,98.02496337890625,
0.05781990521327014,103.51353454589844,
0.058767772511848344,71.31875610351562,
0.05971563981042654,63.08674621582031,
0.06066350710900474,77.53205871582031,
0.061611374407582936,52.73814010620117,
0.06255924170616113,97.02674102783203,
0.06350710900473934,69.41276550292969,
0.06445497630331753,69.63057708740234,
0.06540284360189573,92.81183624267578,
0.06635071090047394,60.42344284057617,
0.06729857819905213,76.02484130859375,
0.06824644549763033,69.25926208496094,
0.06919431279620854,63.69700241088867,
0.07014218009478673,69.60977172851562,
0.07109004739336493,63.51137161254883,
0.07203791469194312,68.69977569580078,
0.07298578199052133,115.51947021484375,
0.07393364928909953,87.50260162353516,
0.07488151658767772,103.05330657958984,
0.07582938388625593,57.3734016418457,
0.07677725118483412,55.6833610534668,
0.07772511848341232,72.57154083251953,
0.07867298578199051,66.40753936767578,
0.07962085308056872,40.919742584228516,
0.08056872037914692,73.65126037597656,
0.08151658767772511,73.48767852783203,
0.08246445497630332,77.2379379272461,
0.08341232227488152,73.45850372314453,
0.08436018957345971,66.40641021728516,
0.08530805687203792,54.24970626831055,
0.08625592417061612,71.46222686767578,
0.08720379146919431,72.38831329345703,
0.0881516587677725,73.73876953125,
0.08909952606635071,56.63892364501953,
0.09004739336492891,79.89171600341797,
0.0909952606635071,89.47529602050781,
0.09194312796208531,69.69576263427734,
0.09289099526066351,122.4532699584961,
0.0938388625592417,77.93946838378906,
0.0947867298578199,71.90593719482422,
0.09573459715639811,79.07997131347656,
0.0966824644549763,78.61360931396484,
0.0976303317535545,95.43922424316406,
0.0985781990521327,67.46009063720703,
0.0995260663507109,71.72056579589844,
0.1004739336492891,73.03058624267578,
0.1014218009478673,75.46116638183594,
0.1023696682464455,36.73012924194336,
0.1033175355450237,71.53002166748047,
0.10426540284360189,72.35945892333984,
0.1052132701421801,77.74052429199219,
0.1061611374407583,65.86873626708984,
0.10710900473933649,100.22327423095703,
0.1080568720379147,74.22111511230469,
0.10900473933649289,47.231475830078125,
0.10995260663507109,82.29293060302734,
0.11090047393364928,65.09333038330078,
0.11184834123222749,55.27562713623047,
0.11279620853080569,73.06288146972656,
0.11374407582938388,47.88563537597656,
0.11469194312796209,84.97065734863281,
0.11563981042654028,74.1275405883789,
0.11658767772511848,83.64253997802734,
0.11753554502369669,43.01589584350586,
0.11848341232227488,58.69812774658203,
0.11943127962085308,76.15599822998047,
0.12037914691943127,76.4189682006836,
0.12132701421800948,51.33737564086914,
0.12227488151658768,60.618141174316406,
0.12322274881516587,48.23923110961914,
0.12417061611374408,94.58710479736328,
0.12511848341232226,82.85749816894531,
0.12606635071090047,66.40687561035156,
0.12701421800947868,70.98445892333984,
0.12796208530805686,74.51898956298828,
0.12890995260663507,61.63926696777344,
0.12985781990521328,59.57150650024414,
0.13080568720379146,63.054378509521484,
0.13175355450236967,56.89577102661133,
0.13270142180094788,60.035545349121094,
0.13364928909952606,60.85740661621094,
0.13459715639810427,46.23845291137695,
0.13554502369668248,69.07788848876953,
0.13649289099526066,59.028926849365234,
0.13744075829383887,56.32805252075195,
0.13838862559241707,57.22613525390625,
0.13933649289099526,57.29435348510742,
0.14028436018957346,54.13039016723633,
0.14123222748815165,60.42845916748047,
0.14218009478672985,56.50851058959961,
0.14312796208530806,47.36275863647461,
0.14407582938388624,62.293556213378906,
0.14502369668246445,68.93309020996094,
0.14597156398104266,38.62770462036133,
0.14691943127962084,56.89237976074219,
0.14786729857819905,52.041812896728516,
0.14881516587677726,75.94335174560547,
0.14976303317535544,57.265777587890625,
0.15071090047393365,49.28308868408203,
0.15165876777251186,63.01912307739258,
0.15260663507109004,93.52008819580078,
0.15355450236966825,57.588584899902344,
0.15450236966824646,49.955902099609375,
0.15545023696682464,89.71399688720703,
0.15639810426540285,34.70203399658203,
0.15734597156398103,58.64780044555664,
0.15829383886255924,93.89417266845703,
0.15924170616113745,95.52355194091797,
0.16018957345971563,59.20759582519531,
0.16113744075829384,53.71000671386719,
0.16208530805687205,73.36106872558594,
0.16303317535545023,57.31505584716797,
0.16398104265402844,83.95532989501953,
0.16492890995260664,72.07093048095703,
0.16587677725118483,75.39295196533203,
0.16682464454976303,51.46254348754883,
0.16777251184834124,43.72723388671875,
0.16872037914691942,48.46504592895508,
0.16966824644549763,60.559295654296875,
0.17061611374407584,49.54387664794922,
0.17156398104265402,53.5238037109375,
0.17251184834123223,79.07894897460938,
0.1734597156398104,63.914039611816406,
0.17440758293838862,59.0970458984375,
0.17535545023696683,58.61674880981445,
0.176303317535545,54.98054885864258,
0.17725118483412322,51.262264251708984,
0.17819905213270143,58.68624496459961,
0.1791469194312796,66.01514434814453,
0.18009478672985782,58.1937370300293,
0.18104265402843603,72.76947021484375,
0.1819905213270142,63.70828628540039,
0.18293838862559242,63.1302375793457,
0.18388625592417063,66.84733581542969,
0.1848341232227488,36.189937591552734,
0.18578199052132702,54.274776458740234,
0.18672985781990523,66.06910705566406,
0.1876777251184834,52.04556655883789,
0.18862559241706162,45.12895202636719,
0.1895734597156398,58.70395278930664,
0.190521327014218,113.22457122802734,
0.19146919431279621,51.60554885864258,
0.1924170616113744,68.8551254272461,
0.1933649289099526,104.75753021240234,
0.1943127962085308,84.14401245117188,
0.195260663507109,39.76789855957031,
0.1962085308056872,44.983333587646484,
0.1971563981042654,53.628421783447266,
0.1981042654028436,52.91788864135742,
0.1990521327014218,56.98643112182617,
0.2,59.46164321899414,
0.2009478672985782,51.80084991455078,
0.2018957345971564,76.77017211914062,
0.2028436018957346,45.48482894897461,
0.2037914691943128,53.81815719604492,
0.204739336492891,52.641807556152344,
0.20568720379146918,70.36042785644531,
0.2066350710900474,79.44187927246094,
0.2075829383886256,60.369598388671875,
0.20853080568720378,76.37619018554688,
0.209478672985782,75.41890716552734,
0.2104265402843602,78.65177917480469,
0.21137440758293838,48.49529266357422,
0.2123222748815166,55.767234802246094,
0.2132701421800948,61.14167404174805,
0.21421800947867298,43.41764450073242,
0.21516587677725119,90.87257385253906,
0.2161137440758294,68.53260803222656,
0.21706161137440758,51.84196090698242,
0.21800947867298578,64.38911437988281,
0.218957345971564,46.11956787109375,
0.21990521327014217,53.34075927734375,
0.22085308056872038,49.90670394897461,
0.22180094786729856,83.90786743164062,
0.22274881516587677,41.97356033325195,
0.22369668246445498,43.31999206542969,
0.22464454976303316,62.50709533691406,
0.22559241706161137,54.79917907714844,
0.22654028436018958,31.64365005493164,
0.22748815165876776,50.77137756347656,
0.22843601895734597,52.155029296875,
0.22938388625592418,49.00230407714844,
0.23033175355450236,54.17442321777344,
0.23127962085308057,46.61524963378906,
0.23222748815165878,70.86200714111328,
0.23317535545023696,73.33267211914062,
0.23412322274881517,49.39262008666992,
0.23507109004739338,71.185302734375,
0.23601895734597156,65.34114074707031,
0.23696682464454977,64.04732513427734,
0.23791469194312795,46.51938247680664,
0.23886255924170616,34.98002624511719,
